timestamp,latitude,longitude,heading,event_type,avg_deceleration_kmh_s,peak_deceleration_kmh_s,surrounding_speed_kmh,speed_at_braking_segment_kmh,duration_flagged_interval_s,road_quality,gps_distance_m,time_interval_s,trip_id,segments_represented
2026-05-18 07:31:48+00:00,52.367139,4.893402,107.0,Sudden braking,2.0,2.0,9.290000000000001,8.3,0.998,2,1.8,0.998,604F9_Trip704,1
2026-05-18 07:32:26+00:00,52.366991,4.895676,90.0,Sudden braking,2.14,2.14,10.19,9.4,0.98,2,2.6,0.98,604F9_Trip704,1
2026-05-18 07:34:29+00:00,52.370849,4.898884,39.0,Sudden braking,2.1,2.1,11.84,11.9,1.002,3,3.4,1.002,604F9_Trip704,1
2026-05-18 07:34:30+00:00,52.370872,4.898917,42.0,Sudden braking,2.62,2.62,10.233333333333334,9.3,0.994,3,2.8,0.994,604F9_Trip704,1
2026-05-18 07:34:31+00:00,52.370893,4.898942,49.0,Sudden braking,2.0,2.0,10.09,7.3,1.002,3,1.7,1.002,604F9_Trip704,1
2026-05-18 07:38:51+00:00,52.371742,4.910192,126.0,Sudden braking,2.34,2.34,14.370000000000001,14.6,1.025,3,4.0,1.025,604F9_Trip704,1
2026-05-18 07:38:52+00:00,52.371722,4.910241,124.0,Sudden braking,3.03,3.03,11.845454545454546,11.6,0.991,3,3.1,0.991,604F9_Trip704,1
2026-05-18 07:38:53+00:00,52.371707,4.91028,124.0,Sudden braking,3.11,3.11,10.563636363636364,8.5,0.998,3,2.7,0.998,604F9_Trip704,1
2026-05-18 07:38:54+00:00,52.371695,4.910315,125.0,Sudden braking,2.58,2.58,8.555555555555555,5.9,1.008,2,1.0,1.008,604F9_Trip704,1
2026-05-18 07:41:52+00:00,52.367758,4.925158,119.0,Sudden braking,2.37,2.37,16.87,19.1,1.014,2,5.5,1.014,604F9_Trip704,1
2026-05-18 07:41:53+00:00,52.367738,4.925232,117.0,Sudden braking,2.86,2.86,14.74,16.3,0.978,2,4.9,0.978,604F9_Trip704,1
2026-05-18 07:41:54+00:00,52.367718,4.925296,122.0,Sudden braking,2.57,2.57,14.74,13.7,1.013,2,4.0,1.013,604F9_Trip704,1
2026-05-18 07:41:55+00:00,52.367702,4.925348,121.0,Sudden braking,2.74,2.74,11.322222222222223,11.0,0.984,2,3.2,0.984,604F9_Trip704,1
2026-05-18 07:41:56+00:00,52.36769,4.925391,121.0,Sudden braking,2.77,2.77,9.39090909090909,8.2,1.011,2,2.5,1.011,604F9_Trip704,1
2026-05-18 07:41:57+00:00,52.367674,4.925417,136.0,Sudden braking,2.32,2.32,8.18,5.9,0.993,2,1.6,0.993,604F9_Trip704,1
2026-05-18 07:42:26+00:00,52.367108,4.924936,217.0,Sudden braking,2.21,2.21,6.622222222222223,6.7,0.994,1,1.8,0.994,604F9_Trip704,1
2026-05-18 07:42:27+00:00,52.367093,4.924925,210.0,Sudden braking,2.18,2.18,5.97,4.5,1.008,1,0.5,1.008,604F9_Trip704,1
2026-05-18 07:42:28+00:00,52.367089,4.924925,204.0,Sudden braking,2.03,2.03,4.7,2.5,0.986,1,1.0,0.986,604F9_Trip704,1
2026-05-18 07:44:22+00:00,52.36598,4.926571,172.0,Sudden braking,2.29,2.29,9.836363636363636,9.7,0.961,1,2.8,0.961,604F9_Trip704,1
2026-05-18 07:44:23+00:00,52.365956,4.926574,191.0,Sudden braking,2.01,2.01,8.98,7.6,1.044,1,1.7,1.044,604F9_Trip704,1
2026-05-18 07:44:24+00:00,52.365941,4.926567,206.0,Sudden braking,2.06,2.06,6.466666666666667,5.6,0.97,1,1.2,0.97,604F9_Trip704,1
2026-05-18 07:46:33+00:00,52.362823,4.932158,92.0,Sudden braking,2.22,2.22,18.542857142857144,17.9,0.992,3,6.3,0.992,604F9_Trip704,1
2026-05-18 07:46:34+00:00,52.362826,4.932251,90.0,Sudden braking,2.11,2.11,18.233333333333334,15.8,0.982,3,5.7,0.982,604F9_Trip704,1
2026-05-18 16:35:14+00:00,52.360598,4.90461,164.0,Sudden braking,2.1,2.1,16.063636363636363,15.3,1.0,2,3.4,1.0,604F0_Trip736,1
2026-05-18 16:35:15+00:00,52.360573,4.904638,158.0,Sudden braking,2.1,2.1,15.49090909090909,13.2,1.0,2,2.8,1.0,604F0_Trip736,1
2026-05-18 16:36:10+00:00,52.359716,4.899577,259.0,Sudden braking,2.0,2.0,17.427272727272726,17.5,1.0,2,4.0,1.0,604F0_Trip736,1
2026-05-18 16:36:11+00:00,52.359706,4.899519,258.0,Sudden braking,2.2,2.2,16.28181818181818,15.3,1.0,2,3.4,1.0,604F0_Trip736,1
2026-05-18 16:36:12+00:00,52.359699,4.89947,258.0,Sudden braking,2.1,2.1,15.372727272727273,13.2,1.0,2,2.8,1.0,604F0_Trip736,1
2026-05-18 16:37:42+00:00,52.3597,4.891534,271.0,Sudden braking,2.1,2.1,11.811111111111112,10.4,1.0,2,2.4,1.0,604F0_Trip736,1
2026-05-18 16:37:43+00:00,52.359692,4.891501,267.0,Sudden braking,2.4,2.4,10.95,8.0,1.0,2,2.4,1.0,604F0_Trip736,1
2026-05-18 16:40:38+00:00,52.362594,4.883942,307.0,Sudden braking,2.0,2.0,18.5,19.7,1.0,2,4.7,1.0,604F0_Trip736,1
2026-05-18 16:40:39+00:00,52.362628,4.883902,313.0,Sudden braking,2.2,2.2,16.645454545454545,17.5,1.0,2,3.9,1.0,604F0_Trip736,1
2026-05-18 16:40:40+00:00,52.362656,4.883866,315.0,Sudden braking,2.3,2.3,15.76,15.2,1.0,2,2.9,1.0,604F0_Trip736,1
2026-05-18 16:40:41+00:00,52.362671,4.883832,308.0,Sudden braking,2.6,2.6,13.84,12.6,1.0,2,3.6,1.0,604F0_Trip736,1
2026-05-18 16:40:42+00:00,52.362699,4.883804,318.0,Sudden braking,2.8,2.8,12.788888888888888,9.8,1.0,2,2.1,1.0,604F0_Trip736,1
2026-05-18 16:40:43+00:00,52.362711,4.88378,318.0,Sudden braking,2.4,2.4,11.044444444444444,7.4,1.0,2,1.1,1.0,604F0_Trip736,1
2026-05-18 16:41:12+00:00,52.362033,4.882125,226.0,Sudden braking,2.0,2.0,15.690909090909091,16.2,0.999,2,3.7,0.999,604F0_Trip736,1
2026-05-18 16:41:12+00:00,52.362009,4.882087,228.0,Sudden braking,2.0,2.0,14.190909090909091,14.2,1.0,2,3.6,1.0,604F0_Trip736,1
2026-05-18 16:48:38+00:00,52.355702,4.844587,268.0,Sudden braking,2.0,2.0,19.763636363636365,19.7,1.0,2,4.7,1.0,604F0_Trip736,1
2026-05-18 16:48:39+00:00,52.355702,4.844517,269.0,Sudden braking,2.2,2.2,19.054545454545455,17.5,1.0,2,3.9,1.0,604F0_Trip736,1
2026-05-18 16:48:40+00:00,52.355713,4.844464,280.0,Sudden braking,2.0,2.0,18.5,15.5,1.0,2,4.0,1.0,604F0_Trip736,1
2026-05-18 16:54:45+00:00,52.354347,4.81082,252.0,Sudden braking,2.0,2.0,17.581818181818182,17.0,1.0,2,4.0,1.0,604F0_Trip736,1
2026-05-18 16:56:06+00:00,52.354776,4.806284,253.0,Sudden braking,2.4,2.4,10.942857142857143,9.1,1.0,2,1.9,1.0,604F0_Trip736,1
2026-05-18 16:56:16+00:00,52.354774,4.806221,221.0,Sudden braking,2.0,2.0,2.5,2.4,1.0,2,2.3,1.0,604F0_Trip736,1
2026-05-19 05:06:57+00:00,52.536437,4.694505,79.0,Sudden braking,2.4,2.4,34.018181818181816,35.1,1.0,3,9.4,1.0,63C0A_Trip742,1
2026-05-19 05:06:58+00:00,52.536423,4.694642,89.0,Sudden braking,2.7,2.7,32.92727272727273,32.4,1.0,3,7.5,1.0,63C0A_Trip742,1
2026-05-19 05:06:59+00:00,52.536418,4.694752,104.0,Sudden braking,2.6,2.6,31.918181818181818,29.8,1.0,3,7.7,1.0,63C0A_Trip742,1
2026-05-19 05:07:00+00:00,52.536368,4.694832,127.0,Sudden braking,2.0,2.0,31.0,27.8,1.0,3,8.8,1.0,63C0A_Trip742,1
2026-05-19 05:09:38+00:00,52.522483,4.702466,131.0,Sudden braking,2.3,2.3,32.4,33.2,1.0,3,9.6,1.0,63C0A_Trip742,1
2026-05-19 05:09:39+00:00,52.522418,4.702557,132.0,Sudden braking,2.5,2.5,30.990909090909092,30.7,1.0,3,7.9,1.0,63C0A_Trip742,1
2026-05-19 05:09:40+00:00,52.52238,4.702656,132.0,Sudden braking,2.5,2.5,29.581818181818182,28.2,1.0,3,6.7,1.0,63C0A_Trip742,1
2026-05-19 05:09:41+00:00,52.52234,4.70273,133.0,Sudden braking,2.2,2.2,28.136363636363637,26.0,1.0,4,4.0,1.0,63C0A_Trip742,1
2026-05-19 05:10:29+00:00,52.519872,4.706283,138.0,Sudden braking,2.3,2.3,33.00909090909091,33.6,1.0,3,8.8,1.0,63C0A_Trip742,1
2026-05-19 05:10:30+00:00,52.519811,4.706367,140.0,Sudden braking,2.5,2.5,31.745454545454546,31.1,1.0,3,7.7,1.0,63C0A_Trip742,1
2026-05-19 05:10:31+00:00,52.519756,4.706437,143.0,Sudden braking,2.4,2.4,30.554545454545455,28.7,1.0,3,6.2,1.0,63C0A_Trip742,1
2026-05-19 05:18:21+00:00,52.493824,4.768295,93.0,Sudden braking,2.4,2.4,31.810000000000002,30.8,1.0,3,8.3,1.0,63C0A_Trip742,1
2026-05-19 05:21:04+00:00,52.489487,4.792631,109.0,Sudden braking,2.0,2.0,32.445454545454545,33.8,1.0,3,9.3,1.0,63C0A_Trip742,1
2026-05-19 05:21:05+00:00,52.48946,4.79276,109.0,Sudden braking,2.4,2.4,31.19090909090909,31.4,1.0,3,8.0,1.0,63C0A_Trip742,1
2026-05-19 05:21:06+00:00,52.489437,4.792872,109.0,Sudden braking,2.4,2.4,29.89090909090909,29.0,1.0,3,8.3,1.0,63C0A_Trip742,1
2026-05-19 05:21:07+00:00,52.489381,4.792953,111.0,Sudden braking,2.1,2.1,28.599999999999998,26.9,1.0,3,6.9,1.0,63C0A_Trip742,1
2026-05-19 05:31:39+00:00,52.433869,4.815812,176.0,Sudden braking,2.4,2.4,29.66,29.5,1.0,3,8.3,1.0,63C0A_Trip742,1
2026-05-19 05:31:40+00:00,52.433795,4.815825,173.0,Sudden braking,2.7,2.7,29.11,26.8,1.0,3,4.8,1.0,63C0A_Trip742,1
2026-05-19 05:31:56+00:00,52.434191,4.817632,40.0,Sudden braking,2.1,2.1,30.963636363636365,30.1,1.0,2,7.8,1.0,63C0A_Trip742,1
2026-05-19 06:05:32+00:00,52.390947,4.883232,102.0,Sudden braking,2.0,2.0,27.80909090909091,29.5,1.0,3,7.9,1.0,63C0A_Trip742,1
2026-05-19 06:05:33+00:00,52.390937,4.883347,102.0,Sudden braking,2.5,2.5,25.736363636363638,27.0,1.0,3,6.8,1.0,63C0A_Trip742,1
2026-05-19 06:05:34+00:00,52.39092,4.883443,102.0,Sudden braking,2.9,2.9,23.572727272727274,24.1,1.0,3,6.1,1.0,63C0A_Trip742,1
2026-05-19 06:05:35+00:00,52.390907,4.883531,102.0,Sudden braking,3.0,3.0,21.363636363636363,21.1,1.0,3,4.9,1.0,63C0A_Trip742,1
2026-05-19 06:05:36+00:00,52.390899,4.883603,102.0,Sudden braking,2.9,2.9,19.154545454545456,18.2,1.0,3,4.2,1.0,63C0A_Trip742,1
2026-05-19 06:05:37+00:00,52.390894,4.883665,99.0,Sudden braking,2.7,2.7,17.0,15.5,1.0,3,3.6,1.0,63C0A_Trip742,1
2026-05-19 06:05:38+00:00,52.390895,4.883718,96.0,Sudden braking,2.2,2.2,14.945454545454545,13.3,1.0,3,3.2,1.0,63C0A_Trip742,1
2026-05-19 06:08:46+00:00,52.382617,4.894756,134.0,Sudden braking,2.5,2.5,26.80909090909091,30.4,1.0,2,8.0,1.0,63C0A_Trip742,1
2026-05-19 06:08:47+00:00,52.382562,4.894831,140.0,Sudden braking,3.7,3.7,24.172727272727272,26.7,1.0,2,7.6,1.0,63C0A_Trip742,1
2026-05-19 06:08:48+00:00,52.382509,4.894902,140.0,Sudden braking,4.2,4.2,21.472727272727273,22.5,1.0,2,5.7,1.0,63C0A_Trip742,1
2026-05-19 06:08:49+00:00,52.382469,4.894954,142.0,Sudden braking,4.4,4.4,18.863636363636363,18.1,1.0,3,3.3,1.0,63C0A_Trip742,1
2026-05-19 06:08:50+00:00,52.382445,4.894981,142.0,Sudden braking,4.8,4.8,16.463636363636365,13.3,1.0,3,3.0,1.0,63C0A_Trip742,1
2026-05-19 06:08:51+00:00,52.382423,4.895008,142.0,Sudden braking,4.2,4.2,14.318181818181818,9.1,1.0,3,2.1,1.0,63C0A_Trip742,1
2026-05-19 06:08:52+00:00,52.382408,4.895025,142.0,Sudden braking,2.2,2.2,12.463636363636365,6.9,1.0,2,1.1,1.0,63C0A_Trip742,1
2026-05-19 06:11:32+00:00,52.377874,4.909737,104.0,Sudden braking,2.6,2.6,29.6,30.1,1.0,2,8.3,1.0,63C0A_Trip742,1
2026-05-19 06:11:33+00:00,52.377852,4.909853,110.0,Sudden braking,3.0,3.0,28.345454545454547,27.1,1.0,2,7.1,1.0,63C0A_Trip742,1
2026-05-19 06:11:34+00:00,52.377814,4.909937,125.0,Sudden braking,2.6,2.6,27.39090909090909,24.5,1.0,3,5.3,1.0,63C0A_Trip742,1
2026-05-19 06:11:47+00:00,52.376894,4.91002,161.0,Sudden braking,3.0,3.0,28.10909090909091,28.3,1.0,4,6.0,1.0,63C0A_Trip742,1
2026-05-19 06:11:48+00:00,52.376842,4.910047,158.0,Sudden braking,2.7,2.7,27.5,25.6,1.0,3,2.8,1.0,63C0A_Trip742,1
2026-05-19 06:11:49+00:00,52.376818,4.910063,158.0,Sudden braking,2.2,2.2,26.863636363636363,23.4,1.0,4,5.9,1.0,63C0A_Trip742,1
2026-05-19 06:12:03+00:00,52.375903,4.910555,180.0,Sudden braking,3.3,3.3,19.02,18.5,1.0,3,5.3,1.0,63C0A_Trip742,1
2026-05-19 06:12:04+00:00,52.375859,4.910528,185.0,Sudden braking,3.9,3.9,17.509999999999998,14.6,1.0,4,4.0,1.0,63C0A_Trip742,1
2026-05-19 06:13:30+00:00,52.374791,4.915126,161.0,Sudden braking,2.4,2.4,15.81,14.7,1.0,2,2.5,1.0,63C0A_Trip742,1
2026-05-19 06:13:31+00:00,52.374771,4.915145,155.0,Sudden braking,2.2,2.2,14.46,12.5,1.0,2,3.0,1.0,63C0A_Trip742,1
2026-05-19 06:54:32+00:00,52.310098,4.881581,359.0,Sudden braking,2.13,2.13,11.2,8.9,1.034,2,2.9,1.034,602CA_Trip743,1
2026-05-19 07:10:24+00:00,52.339362,4.908962,57.0,Sudden braking,2.13,2.13,12.544444444444444,10.7,0.988,3,4.5,0.988,602CA_Trip743,1
2026-05-19 07:18:14+00:00,52.355836,4.905241,343.0,Sudden braking,2.42,2.42,10.13,12.3,0.991,1,4.5,0.991,602CA_Trip743,1
2026-05-19 07:18:15+00:00,52.355877,4.905247,341.0,Sudden braking,3.05,3.05,9.527272727272727,9.3,0.983,2,4.0,0.983,602CA_Trip743,1
2026-05-19 07:18:16+00:00,52.355913,4.905252,342.0,Sudden braking,2.84,2.84,8.4,6.4,1.022,2,2.0,1.022,602CA_Trip743,1
2026-05-19 07:18:17+00:00,52.35593,4.905247,342.0,Sudden braking,2.63,2.63,6.66,3.8,0.99,2,0.9,0.99,602CA_Trip743,1
2026-05-19 07:20:29+00:00,52.360247,4.908802,339.0,Sudden braking,2.21,2.21,13.272727272727273,12.6,0.994,2,2.9,0.994,602CA_Trip743,1
2026-05-19 07:22:07+00:00,52.364943,4.90596,342.0,Sudden braking,3.07,3.07,11.48,14.4,0.977,1,4.8,0.977,602CA_Trip743,1
2026-05-19 07:22:08+00:00,52.364982,4.905932,340.0,Sudden braking,3.66,3.66,11.48,10.7,1.01,2,3.4,1.01,602CA_Trip743,1
2026-05-19 07:22:09+00:00,52.36501,4.905915,350.0,Sudden braking,3.78,3.78,8.936363636363636,6.9,1.004,2,1.6,1.004,602CA_Trip743,1
2026-05-19 07:22:10+00:00,52.365025,4.905912,359.0,Sudden braking,3.18,3.18,6.37,3.7,1.006,2,0.6,1.006,602CA_Trip743,1
2026-05-19 07:22:11+00:00,52.365026,4.905921,7.0,Sudden braking,2.01,2.01,5.35,1.7,0.993,2,0.1,0.993,602CA_Trip743,1
2026-05-19 07:23:19+00:00,52.368025,4.904941,88.0,Sudden braking,2.06,2.06,14.936363636363636,15.7,1.019,2,6.4,1.019,602CA_Trip743,1
2026-05-19 07:23:20+00:00,52.368045,4.90503,87.0,Sudden braking,2.68,2.68,14.463636363636363,13.1,0.97,2,4.4,0.97,602CA_Trip743,1
2026-05-19 07:23:21+00:00,52.368069,4.905081,77.0,Sudden braking,2.09,2.09,14.063636363636364,11.0,1.003,2,3.0,1.003,602CA_Trip743,1
2026-05-19 07:24:31+00:00,52.370053,4.908364,63.0,Sudden braking,2.42,2.42,9.29,11.2,0.952,1,3.1,0.952,602CA_Trip743,1
2026-05-19 07:24:32+00:00,52.370063,4.908407,65.0,Sudden braking,2.7,2.7,9.29,8.5,1.0,1,2.6,1.0,602CA_Trip743,1
2026-05-19 07:24:33+00:00,52.370079,4.908435,70.0,Sudden braking,2.44,2.44,8.488888888888889,6.0,1.023,1,2.0,1.023,602CA_Trip743,1
2026-05-19 07:24:34+00:00,52.370088,4.90846,70.0,Sudden braking,2.34,2.34,6.485714285714286,3.7,0.982,1,0.8,0.982,602CA_Trip743,1
2026-05-19 07:26:19+00:00,52.371034,4.91501,67.0,Sudden braking,3.03,3.03,11.022222222222222,12.1,1.024,1,3.7,1.024,602CA_Trip743,1
2026-05-19 07:26:20+00:00,52.371032,4.915065,85.0,Sudden braking,3.6,3.6,10.05,8.6,0.973,1,2.5,0.973,602CA_Trip743,1
2026-05-19 07:26:21+00:00,52.371034,4.915102,77.0,Sudden braking,3.33,3.33,8.871428571428572,5.4,0.962,1,0.4,0.962,602CA_Trip743,1
2026-05-19 07:26:22+00:00,52.371035,4.915108,0.0,Sudden braking,2.66,2.66,8.871428571428572,2.7,1.014,1,0.3,1.014,602CA_Trip743,1
2026-05-19 07:27:21+00:00,52.372292,4.918247,54.0,Sudden braking,2.38,2.38,7.43,8.6,0.968,2,4.3,0.968,602CA_Trip743,1
2026-05-19 07:27:22+00:00,52.372324,4.918281,51.0,Sudden braking,2.16,2.16,6.845454545454546,6.4,1.02,2,2.7,1.02,602CA_Trip743,1
2026-05-19 07:27:23+00:00,52.372347,4.918291,48.0,Sudden braking,2.03,2.03,5.344444444444444,4.3,1.034,2,3.2,1.034,602CA_Trip743,1
2026-05-19 07:27:24+00:00,52.372371,4.918267,35.0,Sudden braking,2.1,2.1,3.9,2.3,0.951,2,3.2,0.951,602CA_Trip743,1
2026-06-15 07:44:36+00:00,52.35611,4.826957,89.0,Sudden braking,2.2,2.2,20.127272727272725,22.2,1.0,1,5.1,1.0,604F0_Trip982,1
2026-06-15 07:44:37+00:00,52.356113,4.827032,92.0,Sudden braking,2.6,2.6,19.44,19.6,1.0,1,3.8,1.0,604F0_Trip982,1
2026-06-15 07:44:38+00:00,52.356111,4.827088,98.0,Sudden braking,3.2,3.2,18.61111111111111,16.4,1.0,1,3.6,1.0,604F0_Trip982,1
2026-06-15 07:44:39+00:00,52.356097,4.827135,108.0,Sudden braking,3.5,3.5,17.6,12.9,1.0,1,2.7,1.0,604F0_Trip982,1
2026-06-15 07:44:40+00:00,52.356079,4.827163,122.0,Sudden braking,2.6,2.6,16.4,10.3,1.0,2,1.3,1.0,604F0_Trip982,1
2026-06-15 07:49:59+00:00,52.354752,4.854993,75.0,Sudden braking,2.1,2.1,17.62727272727273,17.7,1.0,3,4.6,1.0,604F0_Trip982,1
2026-06-15 07:50:00+00:00,52.354763,4.855058,75.0,Sudden braking,2.1,2.1,16.290909090909093,15.6,1.0,3,3.5,1.0,604F0_Trip982,1
2026-06-15 07:54:47+00:00,52.361593,4.881642,58.0,Sudden braking,2.1,2.1,14.02,13.3,1.0,2,2.7,1.0,604F0_Trip982,1
2026-06-15 07:54:48+00:00,52.361608,4.881675,56.0,Sudden braking,2.2,2.2,13.133333333333333,11.1,1.0,2,2.3,1.0,604F0_Trip982,1
2026-06-15 07:54:49+00:00,52.361625,4.881692,50.0,Sudden braking,2.2,2.2,12.2125,8.9,1.0,2,2.1,1.0,604F0_Trip982,1
2026-06-15 07:57:06+00:00,52.359547,4.890365,119.0,Sudden braking,2.1,2.1,12.044444444444444,10.6,1.0,2,2.3,1.0,604F0_Trip982,1
2026-06-15 07:57:07+00:00,52.359543,4.890397,109.0,Sudden braking,2.6,2.6,11.1625,8.0,1.0,2,1.8,1.0,604F0_Trip982,1
2026-06-15 08:04:01+00:00,52.366135,4.911578,30.0,Sudden braking,2.3,2.3,17.16,19.7,1.0,2,7.2,1.0,604F0_Trip982,1
2026-06-15 08:04:02+00:00,52.3662,4.911582,30.0,Sudden braking,2.9,2.9,15.23,16.8,1.0,2,1.8,1.0,604F0_Trip982,1
2026-06-15 08:04:03+00:00,52.366204,4.911609,30.0,Sudden braking,3.0,3.0,14.21111111111111,13.8,1.0,2,2.4,1.0,604F0_Trip982,1
2026-06-15 08:04:04+00:00,52.366218,4.911636,30.0,Sudden braking,2.9,2.9,12.166666666666666,10.9,1.0,2,1.9,1.0,604F0_Trip982,1
2026-06-15 08:04:05+00:00,52.366229,4.911658,30.0,Sudden braking,2.4,2.4,12.166666666666666,8.5,1.0,2,1.3,1.0,604F0_Trip982,1
2026-06-15 08:05:49+00:00,52.369468,4.912275,309.0,Sudden braking,2.0,2.0,14.554545454545455,14.5,1.0,3,3.8,1.0,604F0_Trip982,1
2026-06-15 08:05:50+00:00,52.369502,4.91227,334.0,Sudden braking,2.4,2.4,13.654545454545454,12.1,1.0,3,3.5,1.0,604F0_Trip982,1
2026-06-15 08:05:51+00:00,52.369525,4.912304,11.0,Sudden braking,2.4,2.4,13.00909090909091,9.7,1.0,3,2.6,1.0,604F0_Trip982,1
2026-06-15 08:06:48+00:00,52.37096,4.914852,54.0,Sudden braking,2.0,2.0,19.21818181818182,20.9,1.0,2,5.3,1.0,604F0_Trip982,1
2026-06-15 08:06:49+00:00,52.370987,4.914916,55.0,Sudden braking,2.3,2.3,17.454545454545453,18.6,1.0,2,3.9,1.0,604F0_Trip982,1
2026-06-15 08:06:50+00:00,52.371003,4.914969,60.0,Sudden braking,2.5,2.5,16.64,16.1,1.0,2,3.5,1.0,604F0_Trip982,1
2026-06-15 08:06:51+00:00,52.371007,4.91502,71.0,Sudden braking,2.6,2.6,15.7,13.5,1.0,2,3.1,1.0,604F0_Trip982,1
2026-06-15 08:06:52+00:00,52.371007,4.915065,81.0,Sudden braking,2.9,2.9,14.625,10.6,1.0,2,2.4,1.0,604F0_Trip982,1
2026-06-15 08:06:53+00:00,52.371009,4.9151,84.0,Sudden braking,2.6,2.6,13.442857142857143,8.0,1.0,2,1.8,1.0,604F0_Trip982,1
2026-06-17 06:54:14+00:00,52.356125,4.826869,90.0,Sudden braking,2.4,2.4,17.154545454545456,18.2,1.0,2,4.2,1.0,604F0_Trip1004,1
2026-06-17 06:54:15+00:00,52.356128,4.82693,90.0,Sudden braking,2.9,2.9,15.60909090909091,15.3,1.0,2,3.2,1.0,604F0_Trip1004,1
2026-06-17 06:54:16+00:00,52.35613,4.826977,90.0,Sudden braking,2.8,2.8,14.72,12.5,1.0,2,2.2,1.0,604F0_Trip1004,1
2026-06-17 06:54:17+00:00,52.356126,4.827008,97.0,Sudden braking,2.3,2.3,13.3,10.2,1.0,2,1.7,1.0,604F0_Trip1004,1
2026-06-17 06:58:20+00:00,52.355722,4.847597,92.0,Sudden braking,2.1,2.1,18.9,18.3,1.0,2,3.9,1.0,604F0_Trip1004,1
2026-06-17 06:58:21+00:00,52.355722,4.847655,91.0,Sudden braking,2.0,2.0,18.263636363636365,16.3,1.0,2,3.7,1.0,604F0_Trip1004,1
2026-06-17 06:59:08+00:00,52.354951,4.850108,89.0,Sudden braking,2.3,2.3,11.9,9.2,1.0,2,2.0,1.0,604F0_Trip1004,1
2026-06-17 06:59:09+00:00,52.354951,4.850137,89.0,Sudden braking,2.7,2.7,10.0125,6.5,1.0,2,1.7,1.0,604F0_Trip1004,1
2026-06-17 07:05:28+00:00,52.361605,4.881669,57.0,Sudden braking,2.0,2.0,14.629999999999999,14.5,1.0,2,3.6,1.0,604F0_Trip1004,1
2026-06-17 07:05:29+00:00,52.361628,4.881708,52.0,Sudden braking,2.3,2.3,13.877777777777778,12.2,1.0,2,2.7,1.0,604F0_Trip1004,1
2026-06-17 07:05:30+00:00,52.361643,4.881738,51.0,Sudden braking,2.6,2.6,13.05,9.6,1.0,2,1.7,1.0,604F0_Trip1004,1
2026-06-17 07:05:31+00:00,52.361653,4.881757,49.0,Sudden braking,2.0,2.0,12.142857142857142,7.6,1.0,2,1.1,1.0,604F0_Trip1004,1
2026-06-17 07:08:23+00:00,52.359598,4.890169,117.0,Sudden braking,2.1,2.1,16.963636363636365,17.7,1.0,2,4.1,1.0,604F0_Trip1004,1
2026-06-17 07:08:24+00:00,52.359581,4.890221,119.0,Sudden braking,2.4,2.4,15.672727272727272,15.3,1.0,2,3.2,1.0,604F0_Trip1004,1
2026-06-17 07:08:25+00:00,52.359561,4.890255,127.0,Sudden braking,2.3,2.3,14.381818181818181,13.0,1.0,2,3.1,1.0,604F0_Trip1004,1
2026-06-17 07:12:08+00:00,52.36097,4.907588,75.0,Sudden braking,2.0,2.0,10.144444444444444,9.1,1.0,2,2.1,1.0,604F0_Trip1004,1
2026-06-17 07:12:09+00:00,52.36098,4.907614,74.0,Sudden braking,2.2,2.2,9.5375,6.9,1.0,2,1.6,1.0,604F0_Trip1004,1
2026-06-17 07:17:30+00:00,52.370998,4.914904,56.0,Sudden braking,2.1,2.1,13.663636363636364,13.9,1.0,2,3.1,1.0,604F0_Trip1004,1
2026-06-17 07:17:31+00:00,52.371013,4.914943,58.0,Sudden braking,2.2,2.2,12.5,11.7,1.0,2,2.4,1.0,604F0_Trip1004,1
2026-06-17 07:17:32+00:00,52.371018,4.914977,67.0,Sudden braking,2.0,2.0,11.49090909090909,9.7,1.0,2,1.9,1.0,604F0_Trip1004,1
2026-06-17 07:18:25+00:00,52.372364,4.918168,14.0,Sudden braking,2.7,2.7,10.512500000000001,7.7,1.0,2,2.8,1.0,604F0_Trip1004,1
2026-06-17 07:18:26+00:00,52.37239,4.918167,6.0,Sudden braking,2.3,2.3,9.814285714285715,5.4,1.0,2,1.4,1.0,604F0_Trip1004,1
2026-06-22 15:59:49+00:00,52.36678,4.911961,210.0,Sudden braking,2.0,2.0,18.88,20.3,1.0,2,5.0,1.0,604F0_Trip1042,1
2026-06-22 15:59:50+00:00,52.366744,4.911918,212.0,Sudden braking,2.6,2.6,18.344444444444445,17.7,1.0,2,4.5,1.0,604F0_Trip1042,1
2026-06-22 15:59:51+00:00,52.366708,4.911887,212.0,Sudden braking,3.6,3.6,17.5625,14.1,1.0,2,3.3,1.0,604F0_Trip1042,1
2026-06-22 15:59:52+00:00,52.366685,4.911858,214.0,Sudden braking,3.9,3.9,15.15,10.2,1.0,2,1.8,1.0,604F0_Trip1042,1
2026-06-22 16:02:07+00:00,52.361402,4.908509,252.0,Sudden braking,2.1,2.1,19.37,20.2,1.0,2,5.1,1.0,604F0_Trip1042,1
2026-06-22 16:02:08+00:00,52.361389,4.908437,252.0,Sudden braking,2.8,2.8,18.755555555555556,17.4,1.0,2,4.0,1.0,604F0_Trip1042,1
2026-06-22 16:02:09+00:00,52.361383,4.90838,255.0,Sudden braking,2.9,2.9,18.0125,14.5,1.0,2,2.8,1.0,604F0_Trip1042,1
